image_path,has_repeating_patterns
./dataset/train/real/real_train_5846.jpg,False
./dataset/train/real/real_train_1326.jpg,False
./dataset/train/real/real_train_6897.jpg,True
./dataset/train/real/real_train_6460.jpg,True
./dataset/train/real/real_train_2181.jpg,False
./dataset/train/real/real_train_6124.jpg,False
./dataset/train/real/real_train_1413.jpg,False
./dataset/train/real/real_train_901.jpg,False
./dataset/train/real/real_train_899.jpg,False
./dataset/train/real/real_train_6772.jpg,False
./dataset/train/real/real_train_7476.jpg,False
./dataset/train/real/real_train_7229.jpg,False
./dataset/train/real/real_train_541.jpg,True
./dataset/train/real/real_train_1983.jpg,False
./dataset/train/real/real_train_3167.jpg,False
./dataset/train/real/real_train_7957.jpg,False
./dataset/train/real/real_train_536.jpg,False
./dataset/train/real/real_train_7991.jpg,True
./dataset/train/real/real_train_5.jpg,False
./dataset/train/real/real_train_7694.jpg,False
./dataset/train/real/real_train_1963.jpg,False
./dataset/train/real/real_train_3208.jpg,False
./dataset/train/real/real_train_1242.jpg,False
./dataset/train/real/real_train_5125.jpg,True
./dataset/train/real/real_train_7775.jpg,True
./dataset/train/real/real_train_7125.jpg,False
./dataset/train/real/real_train_7206.jpg,True
./dataset/train/real/real_train_6599.jpg,True
./dataset/train/real/real_train_4958.jpg,False
./dataset/train/real/real_train_5423.jpg,True
./dataset/train/real/real_train_3362.jpg,False
./dataset/train/real/real_train_1074.jpg,False
./dataset/train/real/real_train_3328.jpg,False
./dataset/train/real/real_train_4358.jpg,False
./dataset/train/real/real_train_6389.jpg,True
./dataset/train/real/real_train_144.jpg,False
./dataset/train/real/real_train_2471.jpg,True
./dataset/train/real/real_train_5415.jpg,False
./dataset/train/real/real_train_1754.jpg,False
./dataset/train/real/real_train_1599.jpg,True
./dataset/train/real/real_train_2828.jpg,False
./dataset/train/real/real_train_355.jpg,True
./dataset/train/real/real_train_4096.jpg,True
./dataset/train/real/real_train_6936.jpg,False
./dataset/train/real/real_train_5080.jpg,False
./dataset/train/real/real_train_7066.jpg,True
./dataset/train/real/real_train_6494.jpg,False
./dataset/train/real/real_train_1161.jpg,False
./dataset/train/real/real_train_7457.jpg,True
./dataset/train/real/real_train_2625.jpg,False
./dataset/train/real/real_train_6522.jpg,False
./dataset/train/real/real_train_5493.jpg,False
./dataset/train/real/real_train_704.jpg,False
./dataset/train/real/real_train_19.jpg,False
./dataset/train/real/real_train_6621.jpg,False
./dataset/train/real/real_train_607.jpg,False
./dataset/train/real/real_train_7973.jpg,False
./dataset/train/real/real_train_4873.jpg,False
./dataset/train/real/real_train_1935.jpg,True
./dataset/train/real/real_train_3453.jpg,True
./dataset/train/real/real_train_82.jpg,False
./dataset/train/real/real_train_2553.jpg,False
./dataset/train/real/real_train_6578.jpg,False
./dataset/train/real/real_train_4715.jpg,True
./dataset/train/real/real_train_4848.jpg,False
./dataset/train/real/real_train_4663.jpg,False
./dataset/train/real/real_train_2220.jpg,True
./dataset/train/real/real_train_2447.jpg,False
./dataset/train/real/real_train_6022.jpg,False
./dataset/train/real/real_train_2864.jpg,True
./dataset/train/real/real_train_7122.jpg,False
./dataset/train/real/real_train_5033.jpg,False
./dataset/train/real/real_train_6822.jpg,True
./dataset/train/real/real_train_3253.jpg,True
./dataset/train/real/real_train_5823.jpg,True
./dataset/train/real/real_train_7982.jpg,False
./dataset/train/real/real_train_4763.jpg,False
./dataset/train/real/real_train_3733.jpg,True
./dataset/train/real/real_train_3203.jpg,False
./dataset/train/real/real_train_981.jpg,False
./dataset/train/real/real_train_4216.jpg,False
./dataset/train/real/real_train_2694.jpg,True
./dataset/train/real/real_train_5097.jpg,False
./dataset/train/real/real_train_4290.jpg,False
./dataset/train/real/real_train_3876.jpg,False
./dataset/train/real/real_train_4865.jpg,False
./dataset/train/real/real_train_3155.jpg,False
./dataset/train/real/real_train_4661.jpg,False
./dataset/train/real/real_train_4197.jpg,False
./dataset/train/real/real_train_4594.jpg,False
./dataset/train/real/real_train_7198.jpg,False
./dataset/train/real/real_train_2600.jpg,False
./dataset/train/real/real_train_7119.jpg,True
./dataset/train/real/real_train_4981.jpg,False
./dataset/train/real/real_train_7557.jpg,False
./dataset/train/real/real_train_4361.jpg,True
./dataset/train/real/real_train_3145.jpg,True
./dataset/train/real/real_train_3459.jpg,False
./dataset/train/real/real_train_1501.jpg,True
./dataset/train/real/real_train_2169.jpg,False
./dataset/train/real/real_train_4859.jpg,False
./dataset/train/real/real_train_5994.jpg,True
./dataset/train/real/real_train_278.jpg,True
./dataset/train/real/real_train_2892.jpg,False
./dataset/train/real/real_train_3046.jpg,False
./dataset/train/real/real_train_4969.jpg,True
./dataset/train/real/real_train_1538.jpg,False
./dataset/train/real/real_train_6853.jpg,False
./dataset/train/real/real_train_698.jpg,False
./dataset/train/real/real_train_5939.jpg,True
./dataset/train/real/real_train_3433.jpg,False
./dataset/train/real/real_train_7498.jpg,False
./dataset/train/real/real_train_6892.jpg,False
./dataset/train/real/real_train_2312.jpg,False
./dataset/train/real/real_train_5046.jpg,True
./dataset/train/real/real_train_7914.jpg,False
./dataset/train/real/real_train_5128.jpg,False
./dataset/train/real/real_train_2383.jpg,True
./dataset/train/real/real_train_6387.jpg,False
./dataset/train/real/real_train_7416.jpg,False
./dataset/train/real/real_train_1200.jpg,False
./dataset/train/real/real_train_455.jpg,False
./dataset/train/real/real_train_7620.jpg,True
./dataset/train/real/real_train_397.jpg,True
./dataset/train/real/real_train_3718.jpg,True
./dataset/train/real/real_train_6781.jpg,False
./dataset/train/real/real_train_4481.jpg,True
./dataset/train/real/real_train_4317.jpg,False
./dataset/train/real/real_train_7937.jpg,True
./dataset/train/real/real_train_7061.jpg,False
./dataset/train/real/real_train_2429.jpg,True
./dataset/train/real/real_train_1488.jpg,True
./dataset/train/real/real_train_6732.jpg,False
./dataset/train/real/real_train_584.jpg,True
./dataset/train/real/real_train_2377.jpg,False
./dataset/train/real/real_train_3065.jpg,True
./dataset/train/real/real_train_7296.jpg,False
./dataset/train/real/real_train_1715.jpg,True
./dataset/train/real/real_train_7241.jpg,False
./dataset/train/real/real_train_939.jpg,False
./dataset/train/real/real_train_3623.jpg,True
./dataset/train/real/real_train_3268.jpg,True
./dataset/train/real/real_train_7578.jpg,False
./dataset/train/real/real_train_1973.jpg,False
./dataset/train/real/real_train_2801.jpg,False
./dataset/train/real/real_train_1080.jpg,False
./dataset/train/real/real_train_6416.jpg,True
./dataset/train/real/real_train_1021.jpg,False
./dataset/train/real/real_train_2037.jpg,False
./dataset/train/real/real_train_972.jpg,True
./dataset/train/real/real_train_39.jpg,True
./dataset/train/real/real_train_2151.jpg,False
./dataset/train/real/real_train_5362.jpg,False
./dataset/train/real/real_train_1015.jpg,True
./dataset/train/real/real_train_7479.jpg,False
./dataset/train/real/real_train_627.jpg,False
./dataset/train/real/real_train_6827.jpg,True
./dataset/train/real/real_train_4084.jpg,True
./dataset/train/real/real_train_7184.jpg,False
./dataset/train/real/real_train_65.jpg,True
./dataset/train/real/real_train_3933.jpg,True
./dataset/train/real/real_train_167.jpg,False
./dataset/train/real/real_train_7852.jpg,False
./dataset/train/real/real_train_7610.jpg,False
./dataset/train/real/real_train_3416.jpg,False
./dataset/train/real/real_train_4421.jpg,False
./dataset/train/real/real_train_3935.jpg,True
./dataset/train/real/real_train_1097.jpg,False
./dataset/train/real/real_train_7764.jpg,False
./dataset/train/real/real_train_4743.jpg,False
./dataset/train/real/real_train_5781.jpg,False
./dataset/train/real/real_train_3982.jpg,False
./dataset/train/real/real_train_1114.jpg,True
./dataset/train/real/real_train_7108.jpg,False
./dataset/train/real/real_train_6080.jpg,True
./dataset/train/real/real_train_4563.jpg,True
./dataset/train/real/real_train_3797.jpg,False
./dataset/train/real/real_train_4201.jpg,True
./dataset/train/real/real_train_5447.jpg,False
./dataset/train/real/real_train_4681.jpg,True
./dataset/train/real/real_train_4163.jpg,True
./dataset/train/real/real_train_5881.jpg,False
./dataset/train/real/real_train_2484.jpg,False
./dataset/train/real/real_train_5002.jpg,True
./dataset/train/real/real_train_4697.jpg,False
./dataset/train/real/real_train_2014.jpg,True
./dataset/train/real/real_train_916.jpg,True
./dataset/train/real/real_train_5325.jpg,True
./dataset/train/real/real_train_214.jpg,True
./dataset/train/real/real_train_7609.jpg,False
./dataset/train/real/real_train_387.jpg,False
./dataset/train/real/real_train_6821.jpg,False
./dataset/train/real/real_train_7637.jpg,True
./dataset/train/real/real_train_3206.jpg,False
./dataset/train/real/real_train_1631.jpg,False
./dataset/train/real/real_train_5140.jpg,False
./dataset/train/real/real_train_5607.jpg,False
./dataset/train/real/real_train_5555.jpg,False
./dataset/train/real/real_train_7238.jpg,False
./dataset/train/real/real_train_2158.jpg,True
./dataset/train/real/real_train_664.jpg,False
./dataset/train/real/real_train_5500.jpg,False
./dataset/train/real/real_train_1618.jpg,False
./dataset/train/real/real_train_4685.jpg,True
./dataset/train/real/real_train_6399.jpg,False
./dataset/train/real/real_train_1550.jpg,False
./dataset/train/real/real_train_957.jpg,False
./dataset/train/real/real_train_1725.jpg,False
./dataset/train/real/real_train_938.jpg,True
./dataset/train/real/real_train_3083.jpg,False
./dataset/train/real/real_train_3013.jpg,True
./dataset/train/real/real_train_2936.jpg,False
./dataset/train/real/real_train_5020.jpg,True
./dataset/train/real/real_train_2010.jpg,False
./dataset/train/real/real_train_3165.jpg,False
./dataset/train/real/real_train_4892.jpg,True
./dataset/train/real/real_train_5288.jpg,False
./dataset/train/real/real_train_3549.jpg,False
./dataset/train/real/real_train_5269.jpg,False
./dataset/train/real/real_train_3974.jpg,False
./dataset/train/real/real_train_3588.jpg,False
./dataset/train/real/real_train_5341.jpg,True
./dataset/train/real/real_train_6896.jpg,False
./dataset/train/real/real_train_4079.jpg,False
./dataset/train/real/real_train_2398.jpg,False
./dataset/train/real/real_train_434.jpg,False
./dataset/train/real/real_train_4313.jpg,True
./dataset/train/real/real_train_5079.jpg,False
./dataset/train/real/real_train_5560.jpg,True
./dataset/train/real/real_train_4642.jpg,False
./dataset/train/real/real_train_2964.jpg,False
./dataset/train/real/real_train_6957.jpg,True
./dataset/train/real/real_train_88.jpg,False
./dataset/train/real/real_train_2743.jpg,False
./dataset/train/real/real_train_6948.jpg,False
./dataset/train/real/real_train_3395.jpg,False
./dataset/train/real/real_train_6260.jpg,True
./dataset/train/real/real_train_3914.jpg,True
./dataset/train/real/real_train_2683.jpg,False
./dataset/train/real/real_train_3108.jpg,True
./dataset/train/real/real_train_3660.jpg,False
./dataset/train/real/real_train_861.jpg,False
./dataset/train/real/real_train_4470.jpg,True
./dataset/train/real/real_train_4220.jpg,False
./dataset/train/real/real_train_7065.jpg,False
./dataset/train/real/real_train_37.jpg,True
./dataset/train/real/real_train_4288.jpg,False
./dataset/train/real/real_train_7228.jpg,True
./dataset/train/real/real_train_396.jpg,False
./dataset/train/real/real_train_5199.jpg,False
./dataset/train/real/real_train_596.jpg,False
./dataset/train/real/real_train_5592.jpg,False
./dataset/train/real/real_train_5017.jpg,False
./dataset/train/real/real_train_2511.jpg,True
./dataset/train/real/real_train_1633.jpg,False
./dataset/train/real/real_train_7926.jpg,False
./dataset/train/real/real_train_530.jpg,False
./dataset/train/real/real_train_4992.jpg,False
./dataset/train/real/real_train_7126.jpg,False
./dataset/train/real/real_train_1436.jpg,False
./dataset/train/real/real_train_4087.jpg,False
./dataset/train/real/real_train_4562.jpg,False
./dataset/train/real/real_train_4548.jpg,False
./dataset/train/real/real_train_2049.jpg,True
./dataset/train/real/real_train_4634.jpg,False
./dataset/train/real/real_train_5702.jpg,False
./dataset/train/real/real_train_2310.jpg,False
./dataset/train/real/real_train_1454.jpg,False
./dataset/train/real/real_train_2983.jpg,True
./dataset/train/real/real_train_6427.jpg,False
./dataset/train/real/real_train_2183.jpg,False
./dataset/train/real/real_train_226.jpg,False
./dataset/train/real/real_train_976.jpg,True
./dataset/train/real/real_train_2160.jpg,True
./dataset/train/real/real_train_1458.jpg,False
./dataset/train/real/real_train_7856.jpg,True
./dataset/train/real/real_train_6130.jpg,False
./dataset/train/real/real_train_646.jpg,False
./dataset/train/real/real_train_7635.jpg,False
./dataset/train/real/real_train_1163.jpg,True
./dataset/train/real/real_train_24.jpg,True
./dataset/train/real/real_train_4370.jpg,True
./dataset/train/real/real_train_822.jpg,True
./dataset/train/real/real_train_6239.jpg,False
./dataset/train/real/real_train_3640.jpg,True
./dataset/train/real/real_train_2989.jpg,True
./dataset/train/real/real_train_5339.jpg,False
./dataset/train/real/real_train_2814.jpg,True
./dataset/train/real/real_train_1598.jpg,True
./dataset/train/real/real_train_7990.jpg,True
./dataset/train/real/real_train_3057.jpg,True
./dataset/train/real/real_train_2577.jpg,True
./dataset/train/real/real_train_2603.jpg,True
./dataset/train/real/real_train_255.jpg,True
./dataset/train/real/real_train_3898.jpg,True
./dataset/train/real/real_train_2492.jpg,True
./dataset/train/real/real_train_3600.jpg,False
./dataset/train/real/real_train_7177.jpg,False
./dataset/train/real/real_train_441.jpg,False
./dataset/train/real/real_train_6446.jpg,False
./dataset/train/real/real_train_6705.jpg,True
./dataset/train/real/real_train_6516.jpg,True
./dataset/train/real/real_train_4028.jpg,True
./dataset/train/real/real_train_7282.jpg,False
./dataset/train/real/real_train_1116.jpg,True
./dataset/train/real/real_train_5052.jpg,False
./dataset/train/real/real_train_2201.jpg,False
./dataset/train/real/real_train_5491.jpg,False
./dataset/train/real/real_train_179.jpg,False
./dataset/train/real/real_train_6279.jpg,True
./dataset/train/real/real_train_7969.jpg,False
./dataset/train/real/real_train_3604.jpg,False
./dataset/train/real/real_train_2845.jpg,False
./dataset/train/real/real_train_6350.jpg,False
./dataset/train/real/real_train_486.jpg,False
./dataset/train/real/real_train_1569.jpg,False
./dataset/train/real/real_train_641.jpg,False
./dataset/train/real/real_train_7079.jpg,False
./dataset/train/real/real_train_1085.jpg,False
./dataset/train/real/real_train_1979.jpg,True
./dataset/train/real/real_train_739.jpg,False
./dataset/train/real/real_train_1594.jpg,False
./dataset/train/real/real_train_6543.jpg,False
./dataset/train/real/real_train_7107.jpg,False
./dataset/train/real/real_train_567.jpg,False
./dataset/train/real/real_train_7967.jpg,False
./dataset/train/real/real_train_63.jpg,True
./dataset/train/real/real_train_2908.jpg,False
./dataset/train/real/real_train_5145.jpg,False
./dataset/train/real/real_train_1020.jpg,False
./dataset/train/real/real_train_7721.jpg,True
./dataset/train/real/real_train_5152.jpg,True
./dataset/train/real/real_train_288.jpg,True
./dataset/train/real/real_train_6095.jpg,False
./dataset/train/real/real_train_1563.jpg,False
./dataset/train/real/real_train_4639.jpg,True
./dataset/train/real/real_train_4221.jpg,False
./dataset/train/real/real_train_7179.jpg,False
./dataset/train/real/real_train_5529.jpg,True
./dataset/train/real/real_train_5420.jpg,False
./dataset/train/real/real_train_2656.jpg,False
./dataset/train/real/real_train_5049.jpg,False
./dataset/train/real/real_train_71.jpg,False
./dataset/train/real/real_train_917.jpg,False
./dataset/train/real/real_train_1844.jpg,False
./dataset/train/real/real_train_5892.jpg,False
./dataset/train/real/real_train_2437.jpg,False
./dataset/train/real/real_train_4664.jpg,False
./dataset/train/real/real_train_2191.jpg,True
./dataset/train/real/real_train_2680.jpg,False
./dataset/train/real/real_train_7732.jpg,False
./dataset/train/real/real_train_4596.jpg,False
./dataset/train/real/real_train_7496.jpg,False
./dataset/train/real/real_train_2011.jpg,False
./dataset/train/real/real_train_5048.jpg,False
./dataset/train/real/real_train_3628.jpg,False
./dataset/train/real/real_train_5265.jpg,True
./dataset/train/real/real_train_1576.jpg,True
./dataset/train/real/real_train_3761.jpg,False
./dataset/train/real/real_train_1806.jpg,False
./dataset/train/real/real_train_4678.jpg,False
./dataset/train/real/real_train_4842.jpg,False
./dataset/train/real/real_train_289.jpg,False
./dataset/train/real/real_train_5593.jpg,False
./dataset/train/real/real_train_2746.jpg,False
./dataset/train/real/real_train_7078.jpg,True
./dataset/train/real/real_train_1539.jpg,True
./dataset/train/real/real_train_3029.jpg,False
./dataset/train/real/real_train_1560.jpg,True
./dataset/train/real/real_train_2765.jpg,False
./dataset/train/real/real_train_4160.jpg,False
./dataset/train/real/real_train_5941.jpg,False
./dataset/train/real/real_train_1463.jpg,False
./dataset/train/real/real_train_4111.jpg,False
./dataset/train/real/real_train_6863.jpg,False
./dataset/train/real/real_train_1749.jpg,True
./dataset/train/real/real_train_7301.jpg,True
./dataset/train/real/real_train_7218.jpg,True
./dataset/train/real/real_train_5773.jpg,False
./dataset/train/real/real_train_959.jpg,False
./dataset/train/real/real_train_1527.jpg,False
./dataset/train/real/real_train_2385.jpg,False
./dataset/train/real/real_train_250.jpg,True
./dataset/train/real/real_train_7365.jpg,True
./dataset/train/real/real_train_2059.jpg,True
./dataset/train/real/real_train_6184.jpg,True
./dataset/train/real/real_train_1822.jpg,False
./dataset/train/real/real_train_485.jpg,False
./dataset/train/real/real_train_4373.jpg,False
./dataset/train/real/real_train_2488.jpg,False
./dataset/train/real/real_train_1587.jpg,True
./dataset/train/real/real_train_1712.jpg,True
./dataset/train/real/real_train_2276.jpg,False
./dataset/train/real/real_train_7265.jpg,False
./dataset/train/real/real_train_3666.jpg,False
./dataset/train/real/real_train_4266.jpg,False
./dataset/train/real/real_train_4319.jpg,True
./dataset/train/real/real_train_348.jpg,False
./dataset/train/real/real_train_5833.jpg,False
./dataset/train/real/real_train_7776.jpg,False
./dataset/train/real/real_train_4275.jpg,False
./dataset/train/real/real_train_6119.jpg,True
./dataset/train/real/real_train_7941.jpg,False
./dataset/train/real/real_train_4395.jpg,False
./dataset/train/real/real_train_246.jpg,False
./dataset/train/real/real_train_4083.jpg,True
./dataset/train/real/real_train_1583.jpg,False
./dataset/train/real/real_train_1481.jpg,False
./dataset/train/real/real_train_7207.jpg,True
./dataset/train/real/real_train_4069.jpg,True
./dataset/train/real/real_train_624.jpg,True
./dataset/train/real/real_train_7235.jpg,False
./dataset/train/real/real_train_76.jpg,True
./dataset/train/real/real_train_4689.jpg,True
./dataset/train/real/real_train_3555.jpg,False
./dataset/train/real/real_train_1750.jpg,False
./dataset/train/real/real_train_1679.jpg,False
./dataset/train/real/real_train_2348.jpg,True
./dataset/train/real/real_train_1354.jpg,False
./dataset/train/real/real_train_1107.jpg,True
./dataset/train/real/real_train_189.jpg,False
./dataset/train/real/real_train_4237.jpg,False
./dataset/train/real/real_train_3506.jpg,True
./dataset/train/real/real_train_7326.jpg,False
./dataset/train/real/real_train_4289.jpg,False
./dataset/train/real/real_train_5889.jpg,False
./dataset/train/real/real_train_652.jpg,False
./dataset/train/real/real_train_5058.jpg,False
./dataset/train/real/real_train_5887.jpg,False
./dataset/train/real/real_train_1450.jpg,False
./dataset/train/real/real_train_5300.jpg,False
./dataset/train/real/real_train_1174.jpg,True
./dataset/train/real/real_train_376.jpg,False
./dataset/train/real/real_train_2707.jpg,False
./dataset/train/real/real_train_235.jpg,False
./dataset/train/real/real_train_252.jpg,False
./dataset/train/real/real_train_3466.jpg,False
./dataset/train/real/real_train_3926.jpg,True
./dataset/train/real/real_train_633.jpg,True
./dataset/train/real/real_train_522.jpg,False
./dataset/train/real/real_train_712.jpg,False
./dataset/train/real/real_train_3423.jpg,True
./dataset/train/real/real_train_5499.jpg,False
./dataset/train/real/real_train_5196.jpg,False
./dataset/train/real/real_train_7134.jpg,True
./dataset/train/real/real_train_1506.jpg,False
./dataset/train/real/real_train_4066.jpg,True
./dataset/train/real/real_train_1101.jpg,False
./dataset/train/real/real_train_2991.jpg,False
./dataset/train/real/real_train_1966.jpg,False
./dataset/train/real/real_train_4121.jpg,True
./dataset/train/real/real_train_1069.jpg,False
./dataset/train/real/real_train_7105.jpg,True
./dataset/train/real/real_train_910.jpg,True
./dataset/train/real/real_train_1459.jpg,False
./dataset/train/real/real_train_6644.jpg,False
./dataset/train/real/real_train_1702.jpg,False
./dataset/train/real/real_train_1204.jpg,True
./dataset/train/real/real_train_113.jpg,False
./dataset/train/real/real_train_1915.jpg,False
./dataset/train/real/real_train_3122.jpg,False
./dataset/train/real/real_train_4828.jpg,False
./dataset/train/real/real_train_975.jpg,False
./dataset/train/real/real_train_7518.jpg,True
./dataset/train/real/real_train_1829.jpg,False
./dataset/train/real/real_train_1429.jpg,False
./dataset/train/real/real_train_2413.jpg,True
./dataset/train/real/real_train_5402.jpg,True
./dataset/train/real/real_train_1207.jpg,False
./dataset/train/real/real_train_132.jpg,True
./dataset/train/real/real_train_2439.jpg,False
./dataset/train/real/real_train_1370.jpg,False
./dataset/train/real/real_train_1946.jpg,False
./dataset/train/real/real_train_3436.jpg,True
./dataset/train/real/real_train_7494.jpg,False
./dataset/train/real/real_train_349.jpg,True
./dataset/train/real/real_train_5223.jpg,True
./dataset/train/real/real_train_1184.jpg,False
./dataset/train/real/real_train_2000.jpg,False
./dataset/train/real/real_train_7997.jpg,False
./dataset/train/real/real_train_521.jpg,False
./dataset/train/real/real_train_7696.jpg,False
./dataset/train/real/real_train_2641.jpg,False
./dataset/train/real/real_train_442.jpg,False
./dataset/train/real/real_train_5634.jpg,False
./dataset/train/real/real_train_7233.jpg,False
./dataset/train/real/real_train_4708.jpg,True
./dataset/train/real/real_train_7396.jpg,True
./dataset/train/real/real_train_7358.jpg,False
./dataset/train/real/real_train_1954.jpg,True
./dataset/train/real/real_train_2140.jpg,True
./dataset/train/real/real_train_5482.jpg,False
./dataset/train/real/real_train_2323.jpg,False
./dataset/train/real/real_train_6282.jpg,False
./dataset/train/real/real_train_5279.jpg,False
./dataset/train/real/real_train_2512.jpg,True
./dataset/train/real/real_train_6128.jpg,False
./dataset/train/real/real_train_2960.jpg,False
./dataset/train/real/real_train_6386.jpg,True
./dataset/train/real/real_train_1040.jpg,True
./dataset/train/real/real_train_7132.jpg,True
./dataset/train/real/real_train_2666.jpg,True
./dataset/train/real/real_train_929.jpg,True
./dataset/train/real/real_train_7495.jpg,False
./dataset/train/real/real_train_4656.jpg,True
./dataset/train/real/real_train_3657.jpg,False
./dataset/train/real/real_train_4766.jpg,False
./dataset/train/real/real_train_1433.jpg,False
./dataset/train/real/real_train_7675.jpg,False
./dataset/train/real/real_train_6277.jpg,True
./dataset/train/real/real_train_2963.jpg,True
./dataset/train/real/real_train_4600.jpg,True
./dataset/train/real/real_train_7559.jpg,True
./dataset/train/real/real_train_5014.jpg,False
./dataset/train/real/real_train_432.jpg,False
./dataset/train/real/real_train_1740.jpg,False
./dataset/train/real/real_train_5614.jpg,False
./dataset/train/real/real_train_6262.jpg,True
./dataset/train/real/real_train_4012.jpg,False
./dataset/train/real/real_train_4950.jpg,False
./dataset/train/real/real_train_7883.jpg,False
./dataset/train/real/real_train_4231.jpg,False
./dataset/train/real/real_train_3260.jpg,False
./dataset/train/real/real_train_1226.jpg,False
./dataset/train/real/real_train_6714.jpg,True
./dataset/train/real/real_train_4555.jpg,False
./dataset/train/real/real_train_1956.jpg,False
./dataset/train/real/real_train_686.jpg,True
./dataset/train/real/real_train_3890.jpg,True
./dataset/train/real/real_train_1805.jpg,False
./dataset/train/real/real_train_5564.jpg,False
./dataset/train/real/real_train_2120.jpg,True
./dataset/train/real/real_train_2386.jpg,False
./dataset/train/real/real_train_7944.jpg,True
./dataset/train/real/real_train_3209.jpg,False
./dataset/train/real/real_train_1896.jpg,False
./dataset/train/real/real_train_4467.jpg,False
./dataset/train/real/real_train_6793.jpg,False
./dataset/train/real/real_train_4368.jpg,True
./dataset/train/real/real_train_7448.jpg,True
./dataset/train/real/real_train_1839.jpg,True
./dataset/train/real/real_train_5371.jpg,False
./dataset/train/real/real_train_4974.jpg,False
./dataset/train/real/real_train_7968.jpg,False
./dataset/train/real/real_train_7747.jpg,False
./dataset/train/real/real_train_4874.jpg,True
./dataset/train/real/real_train_5307.jpg,False
./dataset/train/real/real_train_4696.jpg,False
./dataset/train/real/real_train_7308.jpg,False
./dataset/train/real/real_train_4492.jpg,False
./dataset/train/real/real_train_1721.jpg,False
./dataset/train/real/real_train_5203.jpg,True
./dataset/train/real/real_train_4978.jpg,False
./dataset/train/real/real_train_6756.jpg,False
./dataset/train/real/real_train_1880.jpg,True
./dataset/train/real/real_train_4649.jpg,False
./dataset/train/real/real_train_6899.jpg,False
./dataset/train/real/real_train_4832.jpg,False
./dataset/train/real/real_train_3696.jpg,True
./dataset/train/real/real_train_2990.jpg,False
./dataset/train/real/real_train_4494.jpg,True
./dataset/train/real/real_train_248.jpg,False
./dataset/train/real/real_train_2821.jpg,False
./dataset/train/real/real_train_1665.jpg,False
./dataset/train/real/real_train_3756.jpg,False
./dataset/train/real/real_train_4628.jpg,False
./dataset/train/real/real_train_324.jpg,False
./dataset/train/real/real_train_2182.jpg,False
./dataset/train/real/real_train_1632.jpg,False
./dataset/train/real/real_train_459.jpg,False
./dataset/train/real/real_train_7811.jpg,True
./dataset/train/real/real_train_1643.jpg,True
./dataset/train/real/real_train_5589.jpg,False
./dataset/train/real/real_train_6395.jpg,False
./dataset/train/real/real_train_7685.jpg,False
./dataset/train/real/real_train_7008.jpg,False
./dataset/train/real/real_train_6923.jpg,True
./dataset/train/real/real_train_5893.jpg,False
./dataset/train/real/real_train_7510.jpg,False
./dataset/train/real/real_train_5490.jpg,False
./dataset/train/real/real_train_4270.jpg,True
./dataset/train/real/real_train_1670.jpg,False
./dataset/train/real/real_train_3493.jpg,False
./dataset/train/real/real_train_1924.jpg,False
./dataset/train/real/real_train_2270.jpg,True
./dataset/train/real/real_train_5098.jpg,False
./dataset/train/real/real_train_5618.jpg,True
./dataset/train/real/real_train_637.jpg,True
./dataset/train/real/real_train_674.jpg,True
./dataset/train/real/real_train_3827.jpg,False
./dataset/train/real/real_train_6014.jpg,True
./dataset/train/real/real_train_618.jpg,True
./dataset/train/real/real_train_5681.jpg,False
./dataset/train/real/real_train_4156.jpg,False
./dataset/train/real/real_train_4703.jpg,False
./dataset/train/real/real_train_7100.jpg,False
./dataset/train/real/real_train_3646.jpg,False
./dataset/train/real/real_train_2459.jpg,True
./dataset/train/real/real_train_4453.jpg,False
./dataset/train/real/real_train_7286.jpg,False
./dataset/train/real/real_train_7521.jpg,False
./dataset/train/real/real_train_3785.jpg,False
./dataset/train/real/real_train_3915.jpg,False
./dataset/train/real/real_train_2695.jpg,False
./dataset/train/real/real_train_1494.jpg,False
./dataset/train/real/real_train_2856.jpg,True
./dataset/train/real/real_train_2289.jpg,False
./dataset/train/real/real_train_1625.jpg,False
./dataset/train/real/real_train_4965.jpg,False
./dataset/train/real/real_train_15.jpg,False
./dataset/train/real/real_train_6233.jpg,True
./dataset/train/real/real_train_4261.jpg,True
./dataset/train/real/real_train_3038.jpg,False
./dataset/train/real/real_train_5267.jpg,True
./dataset/train/real/real_train_7919.jpg,False
./dataset/train/real/real_train_634.jpg,False
./dataset/train/real/real_train_6352.jpg,False
./dataset/train/real/real_train_6931.jpg,True
./dataset/train/real/real_train_7684.jpg,True
./dataset/train/real/real_train_356.jpg,False
./dataset/train/real/real_train_2096.jpg,True
./dataset/train/real/real_train_2593.jpg,False
./dataset/train/real/real_train_977.jpg,True
./dataset/train/real/real_train_276.jpg,False
./dataset/train/real/real_train_3254.jpg,True
./dataset/train/real/real_train_3571.jpg,False
./dataset/train/real/real_train_4514.jpg,True
./dataset/train/real/real_train_685.jpg,True
./dataset/train/real/real_train_595.jpg,True
./dataset/train/real/real_train_382.jpg,True
./dataset/train/real/real_train_7099.jpg,False
./dataset/train/real/real_train_7047.jpg,False
./dataset/train/real/real_train_3451.jpg,False
./dataset/train/real/real_train_7402.jpg,True
./dataset/train/real/real_train_273.jpg,False
./dataset/train/real/real_train_5875.jpg,False
./dataset/train/real/real_train_5860.jpg,False
./dataset/train/real/real_train_5385.jpg,True
./dataset/train/real/real_train_5750.jpg,True
